SiO2,Al2O3,Fe2O3,MgO,CaO,Na2O,P2O5,K2O,TiO2,SO3,Type,group,Research paper,FT
47.61967832535839,20.82050911479724,10.16072784221648,1.4871792224855167,9.651693343244933,2.135948681959064,0.1893139271465175,1.018068997943106,1.1777660956596707,5.739114449189076,coal ash,Takashima (Japan),influence of mineral and chemical composition of coal ashes on their fusibility https://doi.org/10.1016/0378-3820(95)00032-3,1330.0
49.76141151485838,23.37082115007869,6.826870996931299,1.265711849066095,7.115891812859782,1.853719715955069,0.3276834448030093,1.604563840154656,1.116218323585848,6.757107351707186,coal ash,Datong (China),influence of mineral and chemical composition of coal ashes on their fusibility https://doi.org/10.1016/0378-3820(95)00032-3,1340.0
60.4075413818194,21.78975639156177,5.061360881076076,1.922918602456068,4.981654410507949,0.5479819851558744,0.3569484810200083,3.15836889626204,1.056110735027685,0.7173582351131447,coal ash,New Hope (Australia),influence of mineral and chemical composition of coal ashes on their fusibility https://doi.org/10.1016/0378-3820(95)00032-3,1360.0
68.24923819277838,18.44277146189636,4.133896797631346,1.737434885961,3.1952825488937946,1.098378376182242,0.1474203470689542,0.8787027009457933,0.6390565097787588,1.47781817886338,coal ash,New Castle (Australia),influence of mineral and chemical composition of coal ashes on their fusibility https://doi.org/10.1016/0378-3820(95)00032-3,1370.0
46.33427648138146,27.11450042161528,7.0893431612070765,2.018424490497948,7.318031650278273,1.610762401284076,0.5801651207439361,0.9445828896418969,1.481503690069922,5.508409693280114,coal ash,Hunter Valley (Australia),influence of mineral and chemical composition of coal ashes on their fusibility https://doi.org/10.1016/0378-3820(95)00032-3,1370.0
53.520847725348325,20.28933922326263,15.05273842275421,1.254394868562852,2.7974996671917567,0.6471084639411536,0.4448517013609819,3.03643202310849,0.8661297901981593,2.09065811427142,coal ash,Blair Athol (Australia),influence of mineral and chemical composition of coal ashes on their fusibility https://doi.org/10.1016/0378-3820(95)00032-3,1370.0
64.83592316466459,19.04474185587702,3.721156999603001,1.316870573586048,4.778643975361493,0.7881270857068017,0.2370777586327113,1.09739214465504,0.957724053517126,3.222342388396163,coal ash,Plateau (United States),influence of mineral and chemical composition of coal ashes on their fusibility https://doi.org/10.1016/0378-3820(95)00032-3,1400.0
62.85800802663925,21.12572188442958,5.570960685969617,2.106581908135464,2.366160721460214,1.41769967277363,0.1520110745839773,2.326225519410253,0.7987040409992282,1.277926465598765,coal ash,Beluga (United States),influence of mineral and chemical composition of coal ashes on their fusibility https://doi.org/10.1016/0378-3820(95)00032-3,1400.0
39.47454863931065,27.04536009807872,2.523441941094063,3.146880538305537,21.94899696214366,0.6927095524571937,1.011804953866996,0.6333344479608629,1.523961015405826,1.9989618513764729,coal ash,Pencilvania (United States),influence of mineral and chemical composition of coal ashes on their fusibility https://doi.org/10.1016/0378-3820(95)00032-3,1450.0
57.4970414935343,22.746191644302527,7.300264393055558,1.342691679921662,2.64559990266046,0.3182676574629125,0.5413570428398287,4.127533682722148,0.7956691436572814,2.6853833598433248,coal ash,Ermelo (South Africa),influence of mineral and chemical composition of coal ashes on their fusibility https://doi.org/10.1016/0378-3820(95)00032-3,1425.0
